date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:00	19907/19907	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:13%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_grande.jpg?v=1472008514	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_grande0976.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:00	8336/8336	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:14%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/1310038875-67422900-min_ab2d2e78-20be-4835-b9c8-37bfad8986fa_grande.jpg?v=1472008540	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/1310038875-67422900-min_ab2d2e78-20be-4835-b9c8-37bfad8986fa_grande1167.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:01	170950/170950	---MCZ	200	added ('OK')	text/html	etag:cacheable:ea968a04e07d5764626bb950e70924b6	https://ap-cogen.myshopify.com/products/commodo-habitasse-lacus	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/products/commodo-habitasse-lacus.html	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:01	7196/7196	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:15%20GMT	https://cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_medium.jpg?v=1472008499	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_mediumf639.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:03	1316/1316	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:083cdcd0c2e877b7e395546b28051926	https://ap-cogen.myshopify.com/products/commodo-habitasse-lacus.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/products/commodo-habitasse-lacus.oembed	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:03	40708/40708	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:17%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_1024x1024.jpg?v=1472008499	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_1024x1024f639.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:05	3712/3712	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:18%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_compact.jpg?v=1472008499	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_compactf639.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:05	25142/25142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:19%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_1024x1024.jpg?v=1472008514	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_1024x10240976.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:06	2260/2260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:20%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_compact.jpg?v=1472008514	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_compact0976.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:06	10541/10541	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:20%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/1310038875-67422900-min_ab2d2e78-20be-4835-b9c8-37bfad8986fa_1024x1024.jpg?v=1472008540	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/1310038875-67422900-min_ab2d2e78-20be-4835-b9c8-37bfad8986fa_1024x10241167.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:07	1442/1442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:21%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/1310038875-67422900-min_ab2d2e78-20be-4835-b9c8-37bfad8986fa_compact.jpg?v=1472008540	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/1310038875-67422900-min_ab2d2e78-20be-4835-b9c8-37bfad8986fa_compact1167.jpg	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:08	921/921	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:22:22%20GMT	http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/commodo-habitasse-lacus&media=//cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_large.jpg?v=1472008499	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/indexeb8b.html	(from https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus)
11:18:09	39123/39123	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:b0b3f768e64cf9b62b5ca8448a421bd4	https://ap-cogen.myshopify.com/collections/featured/s+m.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s+m.atom	(from https://ap-cogen.myshopify.com/collections/featured/s+m)
11:18:10	19338/19338	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0318f3289ae0f601649dcd653adccdd0	https://ap-cogen.myshopify.com/collections/featured/s+m.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s+m.oembed	(from https://ap-cogen.myshopify.com/collections/featured/s+m)
11:18:11	140498/140498	---MCZ	200	added ('OK')	text/html	etag:cacheable:9a76ee4ee3880a36aba29cbb8374f366	https://ap-cogen.myshopify.com/collections/featured/m+s+l	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/m+s+l.html	(from https://ap-cogen.myshopify.com/collections/featured/s+m)
11:18:12	136475/136475	---MCZ	200	added ('OK')	text/html	etag:cacheable:ba6df17b469b390222c5429f046212a7	https://ap-cogen.myshopify.com/collections/featured/m+s+under-50	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/m+s+under-50.html	(from https://ap-cogen.myshopify.com/collections/featured/s+m)
11:18:13	132602/132602	---MCZ	200	added ('OK')	text/html	etag:cacheable:3ac80dab6b6bce381d29dc466ffac08f	https://ap-cogen.myshopify.com/collections/featured/m+s+50-100	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/m+s+50-100.html	(from https://ap-cogen.myshopify.com/collections/featured/s+m)
11:18:14	39123/39123	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:a9b7474051bd67597daa53c259b1762b	https://ap-cogen.myshopify.com/collections/featured/s+l.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s+l.atom	(from https://ap-cogen.myshopify.com/collections/featured/s+l)
11:18:14	19338/19338	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e0acdc902540eefd0bc13dd632fea04e	https://ap-cogen.myshopify.com/collections/featured/s+l.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s+l.oembed	(from https://ap-cogen.myshopify.com/collections/featured/s+l)
11:18:15	140498/140498	---MCZ	200	added ('OK')	text/html	etag:cacheable:ec908c5e50ff8a5c5e734b4aaf45ce2e	https://ap-cogen.myshopify.com/collections/featured/l+s+m	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/l+s+m.html	(from https://ap-cogen.myshopify.com/collections/featured/s+l)
11:18:16	136475/136475	---MCZ	200	added ('OK')	text/html	etag:cacheable:6f3cfdf5e2bf5509ea7481944e6c3365	https://ap-cogen.myshopify.com/collections/featured/l+s+under-50	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/l+s+under-50.html	(from https://ap-cogen.myshopify.com/collections/featured/s+l)
11:18:17	132602/132602	---MCZ	200	added ('OK')	text/html	etag:cacheable:5989d45cd480f805a69ca70aa34b0949	https://ap-cogen.myshopify.com/collections/featured/l+s+50-100	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/l+s+50-100.html	(from https://ap-cogen.myshopify.com/collections/featured/s+l)
11:18:17	39128/39128	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:7d266e7d6a1d7049d24a1d3963b454ee	https://ap-cogen.myshopify.com/collections/featured/s+50-100.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s+50-100.atom	(from https://ap-cogen.myshopify.com/collections/featured/s+50-100)
11:18:18	19343/19343	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:002cda31d09a16b9a06dab3cf11d04cd	https://ap-cogen.myshopify.com/collections/featured/s+50-100.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/s+50-100.oembed	(from https://ap-cogen.myshopify.com/collections/featured/s+50-100)
11:18:18	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259f9f171-60a%22	https://ap-cogen.myshopify.com/collections/featured/50-100+s+m	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/50-100+s+m	(from https://ap-cogen.myshopify.com/collections/featured/s+50-100)
11:18:21	759/759	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:22:35%20GMT	https://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/bibendum-egestas-e%26media=//cdn.shopify.com/s/files/1/1413/8964/products/9b196124983487-min_large.jpg?v=1472007802	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/index497d.html	(from http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/bibendum-egestas-e&media=//cdn.shopify.com/s/files/1/1413/8964/products/9b196124983487-min_large.jpg?v=1472007802)
11:18:22	132602/132602	---MCZ	200	added ('OK')	text/html	etag:cacheable:9095ece727edfced49a63a3fee48bbdb	https://ap-cogen.myshopify.com/collections/featured/50-100+s+l	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/50-100+s+l.html	(from https://ap-cogen.myshopify.com/collections/featured/s+50-100)
11:18:22	993/993	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:22:35%20GMT	https://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/electrolux-el-6988d-oxygen-canister%26media=//cdn.shopify.com/s/files/1/1413/8964/products/porirua-ceiling-light-cage-pendant-zuo-min_2baaa448-d8c1-47bf-9814-9d080ef5451a_large.jpg?v=1472008249	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/index8250.html	(from http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/electrolux-el-6988d-oxygen-canister&media=//cdn.shopify.com/s/files/1/1413/8964/products/porirua-ceiling-light-cage-pendant-zuo-min_2baaa448-d8c1-47bf-9814-9d080ef5451a_large.jpg?v=1472008249)
11:18:22	6912/6912	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:36%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_grande.jpg?v=1472008486	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_grande9935.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:23	5638/5638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:36%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_f971772a-59e9-4740-ab38-3837df730fb1_grande.jpg?v=1472008508	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_f971772a-59e9-4740-ab38-3837df730fb1_grandef102.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:23	10581/10581	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:37%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_dad4bf7b-75df-4454-a275-00264d36bef2_grande.jpg?v=1472008528	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_dad4bf7b-75df-4454-a275-00264d36bef2_grandeb7e1.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:24	2151/2151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:38%20GMT	https://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_medium.jpg?v=1472008486	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_medium9935.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:26	8579/8579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:40%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_1024x1024.jpg?v=1472008486	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_1024x10249935.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:27	1328/1328	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:37c0c429ecabdcc214bada0e5e486b72	https://ap-cogen.myshopify.com/products/suspendisse-turpis-laoreet.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/products/suspendisse-turpis-laoreet.oembed	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:27	1438/1438	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:41%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_compact.jpg?v=1472008486	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_compact9935.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:28	7042/7042	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:42%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_f971772a-59e9-4740-ab38-3837df730fb1_1024x1024.jpg?v=1472008508	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_f971772a-59e9-4740-ab38-3837df730fb1_1024x1024f102.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:29	1049/1049	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:42%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_f971772a-59e9-4740-ab38-3837df730fb1_compact.jpg?v=1472008508	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/0cdb8024983235-min_f971772a-59e9-4740-ab38-3837df730fb1_compactf102.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:29	13188/13188	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:43%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_dad4bf7b-75df-4454-a275-00264d36bef2_1024x1024.jpg?v=1472008528	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_dad4bf7b-75df-4454-a275-00264d36bef2_1024x1024b7e1.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:30	1801/1801	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:22:43%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_dad4bf7b-75df-4454-a275-00264d36bef2_compact.jpg?v=1472008528	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi04_akihiro_yoshida-min_dad4bf7b-75df-4454-a275-00264d36bef2_compactb7e1.jpg	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:32	942/942	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:22:45%20GMT	http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/suspendisse-turpis-laoreet&media=//cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi05_akihiro_yoshida-min_4b399622-8882-452b-ba53-1f0326a4a5c6_large.jpg?v=1472008486	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/index9314.html	(from https://ap-cogen.myshopify.com/collections/special-product/products/suspendisse-turpis-laoreet)
11:18:33	39192/39192	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:4b98c1737ff95c9b5c1da2f5c3114bd5	https://ap-cogen.myshopify.com/collections/special-product/xs+xl.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/xs+xl.atom	(from https://ap-cogen.myshopify.com/collections/special-product/xs+xl)
11:18:35	19387/19387	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0703be6554cb3b8a8f25b53e8b52e62b	https://ap-cogen.myshopify.com/collections/special-product/xs+xl.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/xs+xl.oembed	(from https://ap-cogen.myshopify.com/collections/special-product/xs+xl)
11:18:36	131114/131114	---MCZ	200	added ('OK')	text/html	etag:cacheable:b6d47f74a0d8578628412777ba631f46	https://ap-cogen.myshopify.com/collections/special-product/xl+xs+above-400	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/xl+xs+above-400.html	(from https://ap-cogen.myshopify.com/collections/special-product/xs+xl)
11:18:37	39195/39195	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:0ce0312551cf0653b244f272936fac0a	https://ap-cogen.myshopify.com/collections/special-product/s+50-100.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/s+50-100.atom	(from https://ap-cogen.myshopify.com/collections/special-product/s+50-100)
11:18:37	19390/19390	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:f798b322fe1c43f751d95a3807f85317	https://ap-cogen.myshopify.com/collections/special-product/s+50-100.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/s+50-100.oembed	(from https://ap-cogen.myshopify.com/collections/special-product/s+50-100)
11:18:38	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259f9f171-60a%22	https://ap-cogen.myshopify.com/collections/special-product/50-100+s+l	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/50-100+s+l	(from https://ap-cogen.myshopify.com/collections/special-product/s+50-100)
11:18:41	132853/132853	---MCZ	200	added ('OK')	text/html	etag:cacheable:bfb5a391b336e8e5f5a31a3303720e61	https://ap-cogen.myshopify.com/collections/special-product/50-100+s+m	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/special-product/50-100+s+m.html	(from https://ap-cogen.myshopify.com/collections/special-product/s+50-100)
11:18:41	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259f9f171-60a%22	https://ap-cogen.myshopify.com/collections/best-seller/l+s.atom	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/best-seller/l+s.atom	(from https://ap-cogen.myshopify.com/collections/best-seller/l+s)
11:18:41	732/732	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:22:55%20GMT	https://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/sony-bravia-w-series%26media=//cdn.shopify.com/s/files/1/1413/8964/products/pf4-min_large.jpg?v=1472008252	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/index49ed.html	(from http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/sony-bravia-w-series&media=//cdn.shopify.com/s/files/1/1413/8964/products/pf4-min_large.jpg?v=1472008252)
